"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2009","1.8184","1.7440","1.8424","1.7430","15.78K","3.64%"
"09/04/2009","1.7545","1.7740","1.7762","1.7356","11.04K","-0.74%"
"09/03/2009","1.7675","1.7841","1.8064","1.7628","14.90K","-0.73%"
"09/02/2009","1.7805","1.7897","1.8124","1.7667","11.31K","-0.49%"
"09/01/2009","1.7892","1.8350","1.8753","1.7883","12.52K","-1.07%"
"08/31/2009","1.8085","1.8865","1.8981","1.7825","41.20K","-4.13%"
"08/28/2009","1.8865","1.8895","1.9143","1.8665","37.24K","0.08%"
"08/27/2009","1.8850","1.8795","1.8935","1.8359","38.75K","0.52%"
"08/26/2009","1.8752","1.8771","1.8950","1.8400","37.67K","-0.23%"
"08/25/2009","1.8795","1.9400","1.9504","1.8608","37.78K","-3.43%"
"08/24/2009","1.9463","1.9277","1.9594","1.9223","22.60K","0.91%"
"08/21/2009","1.9287","1.9125","1.9528","1.9000","22.02K","0.91%"
"08/20/2009","1.9113","1.9447","1.9491","1.9071","23.01K","-1.73%"
"08/19/2009","1.9449","1.9000","1.9570","1.8617","25.84K","2.79%"
"08/18/2009","1.8921","1.8520","1.9091","1.8180","19.23K","2.16%"
"08/17/2009","1.8521","1.8790","1.8790","1.8109","12.40K","-0.85%"
"08/14/2009","1.8679","1.9550","1.9579","1.8585","18.67K","-3.40%"
"08/13/2009","1.9336","1.9451","1.9625","1.9210","18.18K","0.57%"
"08/12/2009","1.9227","1.9375","1.9576","1.9111","19.87K","-0.78%"
"08/11/2009","1.9379","1.9731","1.9731","1.9128","16.27K","-0.96%"
"08/10/2009","1.9566","1.9469","1.9697","1.9332","10.80K","0.75%"
"08/07/2009","1.9421","1.9600","1.9895","1.9374","13.12K","-1.18%"
"08/06/2009","1.9652","1.9710","1.9977","1.9517","15.46K","-0.88%"
"08/05/2009","1.9827","1.9400","1.9859","1.9174","20.64K","2.75%"
"08/04/2009","1.9296","1.9093","1.9429","1.8787","11.98K","1.46%"
"08/03/2009","1.9018","1.8740","1.9202","1.8740","11.29K","3.78%"
"07/31/2009","1.8325","1.7891","1.8387","1.7342","44.19K","2.38%"
"07/30/2009","1.7899","1.6855","1.7944","1.6830","48.17K","5.55%"
"07/29/2009","1.6958","1.7855","1.7900","1.6830","45.80K","-5.18%"
"07/28/2009","1.7884","1.8085","1.8305","1.7804","30.19K","-1.80%"
"07/27/2009","1.8212","1.8080","1.8340","1.7990","28.45K","0.71%"
"07/24/2009","1.8083","1.7830","1.8218","1.7828","26.28K","0.80%"
"07/23/2009","1.7940","1.7455","1.8048","1.7295","39.47K","3.08%"
"07/22/2009","1.7404","1.7197","1.7515","1.7008","37.35K","0.79%"
"07/21/2009","1.7267","1.7210","1.7641","1.7065","41.90K","0.37%"
"07/20/2009","1.7204","1.6690","1.7277","1.6690","28.49K","2.66%"
"07/17/2009","1.6758","1.6348","1.6927","1.6095","21.71K","2.51%"
"07/16/2009","1.6348","1.6235","1.6410","1.5956","24.53K","1.09%"
"07/15/2009","1.6172","1.5618","1.6265","1.5618","20.95K","4.37%"
"07/14/2009","1.5495","1.5486","1.5796","1.5350","24.01K","0.32%"
"07/13/2009","1.5445","1.5685","1.5763","1.5250","21.46K","-1.63%"
"07/10/2009","1.5701","1.5750","1.5807","1.5373","28.25K","-0.47%"
"07/09/2009","1.5775","1.5925","1.6097","1.5548","19.56K","-0.16%"
"07/08/2009","1.5800","1.6293","1.6373","1.5758","21.91K","-4.06%"
"07/07/2009","1.6468","1.6802","1.6894","1.6296","15.43K","-1.69%"
"07/06/2009","1.6751","1.7489","1.7552","1.6698","12.52K","-4.22%"
"07/02/2009","1.7489","1.8088","1.8161","1.7430","12.46K","-3.55%"
"07/01/2009","1.8132","1.8490","1.8777","1.7933","16.67K","1.43%"
"06/30/2009","1.7877","1.8335","1.8732","1.7600","44.85K","-2.51%"
"06/29/2009","1.8337","1.7810","1.8485","1.7613","35.00K","2.96%"
"06/26/2009","1.7810","1.8290","1.8435","1.7705","40.83K","-2.34%"
"06/25/2009","1.8236","1.7826","1.8447","1.7800","39.60K","2.29%"
"06/24/2009","1.7827","1.8115","1.8209","1.7770","36.45K","-1.72%"
"06/23/2009","1.8139","1.7692","1.8216","1.7500","35.82K","2.58%"
"06/22/2009","1.7683","1.8269","1.8417","1.7529","26.71K","-3.18%"
"06/19/2009","1.8263","1.8805","1.8950","1.8135","17.83K","-2.57%"
"06/18/2009","1.8745","1.8945","1.9076","1.8619","17.02K","-1.16%"
"06/17/2009","1.8965","1.8590","1.9014","1.8366","18.60K","1.98%"
"06/16/2009","1.8597","1.8522","1.9138","1.8402","12.22K","0.40%"
"06/15/2009","1.8522","1.8765","1.8827","1.8253","11.94K","-1.22%"
"06/12/2009","1.8750","1.8837","1.8852","1.8491","12.22K","-0.74%"
"06/11/2009","1.8890","1.8640","1.9031","1.8640","22.10K","1.32%"
"06/10/2009","1.8643","1.8495","1.8775","1.8432","19.11K","1.34%"
"06/09/2009","1.8396","1.8190","1.8492","1.8112","16.67K","2.10%"
"06/08/2009","1.8018","1.7960","1.8215","1.7729","16.04K","-0.08%"
"06/05/2009","1.8032","1.8337","1.8442","1.7880","10.38K","-0.77%"
"06/04/2009","1.8172","1.7752","1.8404","1.7700","14.59K","2.50%"
"06/03/2009","1.7728","1.8104","1.8300","1.7466","18.66K","-3.01%"
"06/02/2009","1.8279","1.7910","1.8411","1.7778","17.34K","1.12%"
"06/01/2009","1.8076","1.7171","1.8091","1.7171","15.61K","7.75%"
"05/29/2009","1.6776","1.6300","1.6850","1.6237","41.93K","2.89%"
"05/28/2009","1.6305","1.5770","1.6408","1.5750","41.07K","2.66%"
"05/27/2009","1.5883","1.5703","1.6000","1.5616","31.40K","1.10%"
"05/26/2009","1.5710","1.5662","1.5857","1.5006","36.08K","0.43%"
"05/22/2009","1.5642","1.5556","1.5690","1.5318","28.05K","0.55%"
"05/21/2009","1.5557","1.5519","1.5675","1.5183","41.36K","-0.56%"
"05/20/2009","1.5645","1.5153","1.5691","1.5074","34.77K","3.49%"
"05/19/2009","1.5117","1.5060","1.5324","1.4822","22.77K","0.50%"
"05/18/2009","1.5042","1.4408","1.5176","1.4408","18.16K","4.05%"
"05/15/2009","1.4456","1.5195","1.5214","1.4412","23.05K","-4.96%"
"05/14/2009","1.5211","1.5111","1.5286","1.4831","12.63K","0.29%"
"05/13/2009","1.5167","1.5477","1.5625","1.5015","18.54K","-1.17%"
"05/12/2009","1.5346","1.5475","1.5630","1.5160","14.15K","0.51%"
"05/11/2009","1.5268","1.5630","1.5630","1.5038","13.43K","-1.26%"
"05/08/2009","1.5463","1.4690","1.5528","1.4690","17.44K","2.09%"
"05/07/2009","1.5146","1.5165","1.5612","1.4856","16.05K","0.72%"
"05/06/2009","1.5037","1.4583","1.5045","1.4500","14.64K","3.09%"
"05/05/2009","1.4586","1.4595","1.4722","1.4429","10.11K","-0.65%"
"05/04/2009","1.4681","1.4160","1.4698","1.4135","6.12K","3.21%"
"05/01/2009","1.4224","1.3597","1.4300","1.3530","10.04K","6.40%"
"04/30/2009","1.3368","1.3475","1.3618","1.3205","36.48K","-0.79%"
"04/29/2009","1.3475","1.3263","1.3780","1.3246","39.74K","1.09%"
"04/28/2009","1.3330","1.3400","1.3475","1.3100","26.51K","-0.61%"
"04/27/2009","1.3412","1.3758","1.3799","1.2940","35.76K","-3.22%"
"04/24/2009","1.3858","1.3330","1.3890","1.3190","29.49K","3.78%"
"04/23/2009","1.3353","1.3326","1.3612","1.3208","25.70K","-0.82%"
"04/22/2009","1.3464","1.3658","1.3707","1.3274","27.98K","-1.42%"
"04/21/2009","1.3658","1.3531","1.3831","1.3173","34.62K","0.96%"
"04/20/2009","1.3528","1.4439","1.4530","1.3445","26.98K","-6.31%"
"04/17/2009","1.4439","1.4370","1.4736","1.4246","22.44K","0.01%"
"04/16/2009","1.4438","1.4350","1.4519","1.4233","21.42K","1.43%"
"04/15/2009","1.4235","1.4130","1.4447","1.4024","15.48K","-0.15%"
"04/14/2009","1.4256","1.4195","1.4593","1.4010","19.04K","0.22%"
"04/13/2009","1.4225","1.4445","1.4650","1.3708","19.96K","-2.15%"
"04/09/2009","1.4538","1.4175","1.4775","1.4175","16.05K","2.18%"
"04/08/2009","1.4228","1.4080","1.4805","1.3866","27.04K","0.52%"
"04/07/2009","1.4155","1.4450","1.4557","1.4070","18.37K","-1.81%"
"04/06/2009","1.4416","1.4650","1.4907","1.4093","12.36K","-1.93%"
"04/03/2009","1.4700","1.4560","1.4805","1.4298","8.60K","0.44%"
"04/02/2009","1.4636","1.3804","1.4731","1.3800","13.82K","6.96%"
"04/01/2009","1.3684","1.3800","1.3800","1.3232","12.62K","0.04%"
"03/31/2009","1.3679","1.3560","1.3900","1.3228","36.26K","1.36%"
"03/30/2009","1.3496","1.4570","1.4570","1.3450","32.05K","-6.31%"
"03/27/2009","1.4405","1.4831","1.4894","1.4320","31.04K","-3.28%"
"03/26/2009","1.4894","1.4750","1.5143","1.4690","26.69K","0.96%"
"03/25/2009","1.4753","1.5115","1.5124","1.4577","31.83K","-2.54%"
"03/24/2009","1.5138","1.4849","1.5154","1.4649","26.56K","1.95%"
"03/23/2009","1.4849","1.4036","1.4893","1.3979","29.15K","6.08%"
"03/20/2009","1.3998","1.3680","1.4037","1.3535","21.97K","2.08%"
"03/19/2009","1.3713","1.3128","1.4017","1.2956","22.11K","7.20%"
"03/18/2009","1.2792","1.2818","1.3166","1.2473","16.45K","-0.70%"
"03/17/2009","1.2882","1.2255","1.3000","1.2039","16.94K","5.12%"
"03/16/2009","1.2255","1.1880","1.2376","1.1538","17.16K","1.48%"
"03/13/2009","1.2076","1.2260","1.2619","1.2010","13.20K","-2.42%"
"03/12/2009","1.2376","1.1500","1.2482","1.1400","20.59K","7.89%"
"03/11/2009","1.1471","1.2037","1.2178","1.1399","19.20K","-5.37%"
"03/10/2009","1.2122","1.2324","1.2821","1.2056","16.09K","-1.28%"
"03/09/2009","1.2279","1.2467","1.2762","1.2136","16.07K","-1.29%"
"03/06/2009","1.2439","1.1890","1.2507","1.1754","16.54K","5.75%"
"03/05/2009","1.1763","1.2223","1.2223","1.1517","9.65K","-4.17%"
"03/04/2009","1.2275","1.1862","1.2438","1.1801","15.76K","3.14%"
"03/03/2009","1.1901","1.1550","1.2100","1.1550","11.74K","2.58%"
"03/02/2009","1.1602","1.2696","1.2696","1.1566","9.72K","-8.47%"
"02/27/2009","1.2675","1.2778","1.2915","1.2287","36.23K","-2.05%"
"02/26/2009","1.2940","1.2306","1.3032","1.2276","34.96K","4.85%"
"02/25/2009","1.2342","1.1989","1.2531","1.1735","36.18K","2.67%"
"02/24/2009","1.2021","1.1510","1.2110","1.1510","31.87K","2.80%"
"02/23/2009","1.1694","1.1896","1.2275","1.1555","28.30K","-2.06%"
"02/20/2009","1.1940","1.1871","1.1955","1.1419","26.98K","-0.54%"
"02/19/2009","1.2005","1.1500","1.2075","1.1359","33.20K","5.18%"
"02/18/2009","1.1414","1.1800","1.1993","1.1381","21.11K","-3.51%"
"02/17/2009","1.1829","1.2900","1.3054","1.1715","22.71K","-8.87%"
"02/13/2009","1.2980","1.3320","1.3320","1.2866","18.47K","-1.80%"
"02/12/2009","1.3218","1.3295","1.3403","1.3015","19.81K","0.35%"
"02/11/2009","1.3172","1.3160","1.3409","1.3008","24.13K","0.87%"
"02/10/2009","1.3059","1.3674","1.4129","1.3019","19.67K","-3.93%"
"02/09/2009","1.3593","1.3675","1.4281","1.3465","19.77K","-0.40%"
"02/06/2009","1.3648","1.3675","1.3914","1.3047","15.11K","-0.36%"
"02/05/2009","1.3697","1.3300","1.3800","1.3225","9.56K","3.18%"
"02/04/2009","1.3275","1.3200","1.3591","1.3154","10.15K","0.06%"
"02/03/2009","1.3267","1.3390","1.3603","1.3191","10.51K","-1.24%"
"02/02/2009","1.3434","1.4304","1.4304","1.3432","11.40K","-6.32%"
"01/30/2009","1.4340","1.4185","1.4748","1.4113","36.09K","1.14%"
"01/29/2009","1.4178","1.4116","1.4477","1.3797","36.00K","0.44%"
"01/28/2009","1.4116","1.3778","1.4495","1.3687","36.26K","3.41%"
"01/27/2009","1.3651","1.4159","1.4650","1.3602","32.67K","-4.04%"
"01/26/2009","1.4225","1.4400","1.4813","1.4023","34.40K","-1.55%"
"01/23/2009","1.4449","1.3514","1.4530","1.3159","37.96K","7.38%"
"01/22/2009","1.3456","1.3839","1.4056","1.3039","39.37K","-2.51%"
"01/21/2009","1.3802","1.3751","1.3885","1.3426","29.47K","0.73%"
"01/20/2009","1.3702","1.4620","1.4693","1.3650","35.74K","-6.43%"
"01/16/2009","1.4643","1.4820","1.5203","1.4426","27.44K","-1.13%"
"01/15/2009","1.4810","1.4655","1.5133","1.4200","27.15K","1.30%"
"01/14/2009","1.4620","1.5208","1.5357","1.4248","34.46K","-3.35%"
"01/13/2009","1.5126","1.4765","1.5469","1.4505","25.17K","2.80%"
"01/12/2009","1.4714","1.4928","1.5104","1.4435","18.72K","-1.53%"
"01/09/2009","1.4942","1.5450","1.5555","1.4457","19.70K","-2.09%"
"01/08/2009","1.5261","1.5636","1.6077","1.5050","23.32K","-1.68%"
"01/07/2009","1.5521","1.6362","1.6550","1.5455","21.26K","-5.23%"
"01/06/2009","1.6378","1.5840","1.6768","1.5811","17.84K","2.73%"
"01/05/2009","1.5943","1.5296","1.6009","1.4954","12.40K","6.16%"
"01/02/2009","1.5018","1.4500","1.5143","1.3821","7.41K","4.14%"
"12/31/2008","1.4421","1.3063","1.4560","1.2784","28.07K","10.41%"
"12/30/2008","1.3061","1.3068","1.3205","1.2785","24.43K","-0.21%"
"12/29/2008","1.3088","1.2776","1.4009","1.2670","22.57K","3.22%"
"12/26/2008","1.2680","1.2450","1.2775","1.2245","9.91K","3.84%"
"12/24/2008","1.2211","1.3504","1.3623","1.2136","17.95K","-9.23%"
"12/23/2008","1.3452","1.3615","1.3790","1.3165","24.34K","-1.23%"
"12/22/2008","1.3619","1.4275","1.4474","1.3585","21.84K","-3.85%"
"12/19/2008","1.4164","1.4200","1.4490","1.3950","25.14K","1.50%"
"12/18/2008","1.3955","1.4200","1.4246","1.4200","29.03K","-4.74%"
"12/17/2008","1.4650","1.5015","1.5520","1.4628","22.41K","-1.23%"
"12/16/2008","1.4833","1.4994","1.5608","1.4693","16.36K","-0.26%"
"12/15/2008","1.4871","1.5400","1.6298","1.4841","17.86K","-2.13%"
"12/12/2008","1.5194","1.5200","1.5513","1.4465","18.30K","-1.31%"
"12/11/2008","1.5396","1.4458","1.5820","1.4180","20.20K","7.24%"
"12/10/2008","1.4357","1.4870","1.5230","1.4200","21.33K","-2.19%"
"12/09/2008","1.4679","1.5270","1.5370","1.4650","15.22K","-3.53%"
"12/08/2008","1.5216","1.5099","1.5453","1.4859","15.71K","4.38%"
"12/05/2008","1.4578","1.5310","1.5604","1.4494","18.21K","-5.00%"
"12/04/2008","1.5346","1.6140","1.6207","1.5309","12.93K","-4.56%"
"12/03/2008","1.6080","1.6125","1.6380","1.5900","17.29K","-0.07%"
"12/02/2008","1.6092","1.6497","1.6746","1.6047","11.61K","-2.00%"
"12/01/2008","1.6421","1.7400","1.7400","1.6407","10.92K","-4.92%"
"11/28/2008","1.7271","1.7560","1.7668","1.6715","20.77K","-1.96%"
"11/26/2008","1.7616","1.7295","1.7852","1.6927","39.14K","3.20%"
"11/25/2008","1.7069","1.7968","1.8000","1.7025","32.11K","-4.97%"
"11/24/2008","1.7961","1.7181","1.8380","1.6660","32.96K","5.12%"
"11/21/2008","1.7086","1.6779","1.7350","1.6514","26.79K","1.31%"
"11/20/2008","1.6865","1.7721","1.7734","1.6734","28.68K","-4.92%"
"11/19/2008","1.7737","1.7841","1.8135","1.7585","24.21K","-0.07%"
"11/18/2008","1.7749","1.8140","1.8243","1.7705","16.69K","-1.89%"
"11/17/2008","1.8090","1.8276","1.9117","1.8052","15.22K","-2.69%"
"11/14/2008","1.8590","1.9422","1.9422","1.8365","13.52K","-2.08%"
"11/13/2008","1.8985","1.8450","1.9398","1.8210","18.61K","2.02%"
"11/12/2008","1.8609","1.9475","1.9560","1.8519","18.97K","-4.81%"
"11/11/2008","1.9550","2.0118","2.0118","1.9365","14.77K","-3.82%"
"11/10/2008","2.0326","2.0577","2.1200","1.9740","16.67K","1.31%"
"11/07/2008","2.0064","1.9846","2.0300","1.9650","13.59K","1.82%"
"11/06/2008","1.9706","2.0870","2.0880","1.9648","12.01K","-5.47%"
"11/05/2008","2.0846","2.1680","2.1694","2.0593","8.94K","-4.88%"
"11/04/2008","2.1916","2.0110","2.2380","1.9761","14.23K","8.80%"
"11/03/2008","2.0143","2.1100","2.1318","2.0098","8.91K","-3.35%"
"10/31/2008","2.0842","1.9943","2.1074","1.9396","39.91K","4.23%"
"10/30/2008","1.9996","2.0402","2.0803","1.9486","40.03K","-1.26%"
"10/29/2008","2.0251","1.9752","2.0731","1.9555","38.29K","4.74%"
"10/28/2008","1.9335","1.9204","1.9965","1.9089","32.49K","-0.25%"
"10/27/2008","1.9383","1.9780","2.0139","1.9128","27.82K","-1.61%"
"10/24/2008","1.9701","2.0965","2.0965","1.9341","28.70K","-4.16%"
"10/23/2008","2.0557","2.0500","2.1100","2.0420","28.91K","-0.02%"
"10/22/2008","2.0562","2.1900","2.1900","2.0467","31.58K","-6.43%"
"10/21/2008","2.1975","2.2620","2.2750","2.1470","20.99K","-1.45%"
"10/20/2008","2.2299","2.1692","2.2905","2.1650","17.79K","3.38%"
"10/17/2008","2.1569","2.1857","2.2150","2.1095","13.86K","2.18%"
"10/16/2008","2.1108","2.2010","2.2131","2.0748","17.61K","-4.79%"
