"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2023","2.7191","2.7567","2.7628","2.6960","56.57K","-1.09%"
"11/08/2023","2.7492","2.8191","2.8365","2.7425","59.14K","-3.14%"
"11/07/2023","2.8384","2.9590","2.9608","2.8162","55.09K","-3.86%"
"11/06/2023","2.9524","2.9209","2.9728","2.9121","45.86K","0.98%"
"11/03/2023","2.9238","3.0188","3.0476","2.9044","62.39K","-3.36%"
"11/02/2023","3.0255","2.9678","3.0400","2.9553","57.34K","2.16%"
"11/01/2023","2.9615","2.9281","3.0003","2.9099","60.84K","-0.99%"
"10/31/2023","2.9910","2.9811","3.0310","2.9811","3.85K","0.83%"
"10/30/2023","2.9663","3.0369","3.0460","2.9420","16.20K","-2.80%"
"10/27/2023","3.0519","3.0500","3.0900","2.9800","17.84K","0.26%"
"10/26/2023","3.0439","3.0200","3.0546","2.9697","19.61K","0.44%"
"10/25/2023","3.0305","3.0433","3.0469","2.9501","22.87K","-0.47%"
"10/24/2023","3.0449","3.1054","3.1099","3.0010","29.23K","-1.63%"
"10/23/2023","3.0955","3.1566","3.1789","3.0776","28.65K","-1.94%"
"10/20/2023","3.1566","3.1830","3.2220","3.1508","27.22K","-0.52%"
"10/19/2023","3.1730","3.1365","3.1860","3.0793","39.96K","1.07%"
"10/18/2023","3.1393","3.1789","3.2120","3.1150","54.46K","-1.18%"
"10/17/2023","3.1767","3.1583","3.1808","3.0956","48.69K","0.87%"
"10/16/2023","3.1492","3.2151","3.2515","3.1415","50.15K","-1.95%"
"10/13/2023","3.2117","3.0489","3.2172","3.0400","59.15K","5.48%"
"10/12/2023","3.0449","3.0041","3.0559","2.9895","51.02K","1.55%"
"10/11/2023","2.9985","3.0207","3.0555","2.9335","49.68K","-0.72%"
"10/10/2023","3.0201","2.9800","3.0373","2.9485","55.02K","1.80%"
"10/09/2023","2.9666","2.9498","3.0258","2.9236","44.91K","2.27%"
"10/06/2023","2.9008","2.8829","2.9622","2.8336","66.51K","1.12%"
"10/05/2023","2.8687","3.0244","3.0306","2.8617","74.94K","-4.94%"
"10/04/2023","3.0178","3.1912","3.1975","3.0023","66.25K","-5.56%"
"10/03/2023","3.1954","3.2204","3.2276","3.1276","60.61K","-0.84%"
"10/02/2023","3.2225","3.2897","3.3464","3.2027","56.91K","-4.16%"
"09/29/2023","3.3622","3.3451","3.4066","3.3328","2.43K","1.33%"
"09/28/2023","3.3180","3.3102","3.3655","3.2970","19.26K","0.10%"
"09/27/2023","3.3147","3.2501","3.3356","3.2187","16.70K","2.82%"
"09/26/2023","3.2238","3.2644","3.2712","3.1860","23.79K","-1.18%"
"09/25/2023","3.2622","3.3366","3.3482","3.2491","24.82K","-1.33%"
"09/22/2023","3.3062","3.3682","3.4294","3.3045","30.75K","-1.83%"
"09/21/2023","3.3680","3.3159","3.4781","3.3000","37.99K","1.24%"
"09/20/2023","3.3268","3.3989","3.4180","3.2920","37.16K","-1.40%"
"09/19/2023","3.3739","3.2976","3.4127","3.2750","41.93K","2.60%"
"09/18/2023","3.2883","3.3966","3.4116","3.2699","42.76K","-2.81%"
"09/15/2023","3.3834","3.4749","3.4937","3.3734","55.40K","-2.82%"
"09/14/2023","3.4815","3.4349","3.5092","3.3967","55.40K","1.34%"
"09/13/2023","3.4354","3.3243","3.4426","3.3205","66.22K","3.22%"
"09/12/2023","3.3283","3.3543","3.3927","3.3097","53.14K","-1.01%"
"09/11/2023","3.3622","3.2994","3.4027","3.2667","62.63K","1.91%"
"09/08/2023","3.2991","3.2213","3.3270","3.2081","62.42K","2.70%"
"09/07/2023","3.2123","3.1940","3.2290","3.1527","47.35K","0.61%"
"09/06/2023","3.1927","3.2234","3.2296","3.1309","50.25K","-0.84%"
"09/05/2023","3.2196","3.1215","3.2520","3.0911","73.77K","2.64%"
"09/04/2023","3.1368","3.1143","3.1444","3.0911","","0.70%"
"09/03/2023","3.1151","3.1162","3.1196","3.1138","","0.33%"
"09/01/2023","3.1050","3.1165","3.1709","3.0980","65.92K","-1.20%"
"08/31/2023","3.1426","3.1010","3.1569","3.0638","4.40K","1.50%"
"08/30/2023","3.0962","3.2037","3.2149","3.0925","19.63K","-3.53%"
"08/29/2023","3.2095","3.1866","3.2265","3.1482","14.51K","0.18%"
"08/28/2023","3.2037","3.3110","3.3200","3.1829","21.17K","-3.14%"
"08/25/2023","3.3075","3.1533","3.3355","3.1471","31.60K","4.79%"
"08/24/2023","3.1564","3.1148","3.1586","3.0995","20.73K","0.87%"
"08/23/2023","3.1291","3.1422","3.1690","3.0981","23.73K","-0.31%"
"08/22/2023","3.1388","3.1279","3.1570","3.0936","22.17K","0.73%"
"08/21/2023","3.1162","3.1713","3.1963","3.1100","33.80K","-1.38%"
"08/18/2023","3.1597","3.0908","3.1769","3.0831","44.41K","2.13%"
"08/17/2023","3.0938","3.0250","3.1164","3.0060","35.21K","2.41%"
"08/16/2023","3.0209","3.0331","3.0575","3.0075","43.21K","-0.23%"
"08/15/2023","3.0280","3.0795","3.0921","3.0088","39.32K","-1.95%"
"08/14/2023","3.0883","3.1152","3.1344","3.0572","41.67K","-1.06%"
"08/11/2023","3.1215","3.1502","3.1949","3.1115","50.48K","-1.01%"
"08/10/2023","3.1533","3.2107","3.2310","3.1233","46.45K","-1.67%"
"08/09/2023","3.2070","3.0860","3.2172","3.0791","60.55K","3.93%"
"08/08/2023","3.0856","3.0329","3.0917","2.9374","56.01K","2.32%"
"08/07/2023","3.0155","3.0699","3.0828","3.0122","41.54K","-1.53%"
"08/04/2023","3.0622","3.0852","3.0954","3.0390","47.85K","-0.41%"
"08/03/2023","3.0749","3.0150","3.0927","2.9633","60.04K","2.35%"
"08/02/2023","3.0043","3.0648","3.0874","2.9678","64.18K","-0.63%"
"08/01/2023","3.0234","2.9964","3.0725","2.9813","75.58K","1.09%"
"07/31/2023","2.9909","2.9558","3.0041","2.9319","3.14K","1.09%"
"07/28/2023","2.9586","2.9006","2.9748","2.8862","16.84K","1.43%"
"07/27/2023","2.9169","2.8418","2.9233","2.8403","17.08K","2.60%"
"07/26/2023","2.8429","2.7700","2.8485","2.7593","18.10K","2.35%"
"07/25/2023","2.7776","2.7745","2.7913","2.7316","20.82K","0.26%"
"07/24/2023","2.7705","2.7458","2.8369","2.7220","28.89K","0.90%"
"07/21/2023","2.7457","2.6740","2.7507","2.6694","22.41K","3.05%"
"07/20/2023","2.6644","2.6434","2.6736","2.6184","29.65K","0.86%"
"07/19/2023","2.6418","2.6145","2.6774","2.5990","33.04K","1.63%"
"07/18/2023","2.5994","2.5684","2.6122","2.5588","26.67K","1.37%"
"07/17/2023","2.5642","2.5825","2.6227","2.5488","34.43K","-1.30%"
"07/14/2023","2.5979","2.6181","2.6349","2.5706","51.57K","-0.48%"
"07/13/2023","2.6104","2.6059","2.6332","2.5787","52.40K","0.42%"
"07/12/2023","2.5996","2.5769","2.6250","2.5714","52.99K","0.62%"
"07/11/2023","2.5837","2.5589","2.5962","2.5455","39.77K","1.19%"
"07/10/2023","2.5532","2.5623","2.5830","2.5291","41.62K","-0.23%"
"07/07/2023","2.5591","2.4864","2.5628","2.4807","49.17K","3.21%"
"07/06/2023","2.4794","2.4980","2.5009","2.4323","46.64K","-0.56%"
"07/05/2023","2.4933","2.3922","2.5053","2.3850","66.64K","2.42%"
"07/04/2023","2.4345","2.3896","2.4479","2.3852","","2.41%"
"07/03/2023","2.3773","2.4366","2.4682","2.3750","47.63K","-2.90%"
"06/30/2023","2.4482","2.4250","2.4648","2.4020","2.09K","1.35%"
"06/29/2023","2.4156","2.4046","2.4518","2.3887","10.10K","0.37%"
"06/28/2023","2.4067","2.4176","2.4362","2.3708","16.02K","0.32%"
"06/27/2023","2.3990","2.4526","2.4800","2.3899","21.23K","-1.63%"
"06/26/2023","2.4388","2.4260","2.4651","2.4096","27.50K","1.32%"
"06/23/2023","2.4071","2.4697","2.4705","2.3816","27.90K","-2.37%"
"06/22/2023","2.4655","2.5587","2.5760","2.4470","34.59K","-3.85%"
"06/21/2023","2.5642","2.4639","2.5684","2.4530","43.20K","3.59%"
"06/20/2023","2.4754","2.5514","2.5539","2.4417","49.20K","-1.35%"
"06/19/2023","2.5094","2.5446","2.5450","2.4980","","-1.39%"
"06/18/2023","2.5447","2.5530","2.5530","2.5429","","-0.26%"
"06/16/2023","2.5514","2.4825","2.5562","2.4735","54.97K","2.90%"
"06/15/2023","2.4796","2.3646","2.4900","2.3445","48.21K","5.17%"
"06/14/2023","2.3577","2.3930","2.4323","2.3514","54.13K","-1.58%"
"06/13/2023","2.3955","2.3147","2.4088","2.3118","48.30K","3.74%"
"06/12/2023","2.3091","2.3607","2.3607","2.2970","49.80K","-2.20%"
"06/09/2023","2.3610","2.3828","2.4030","2.3593","39.42K","-1.21%"
"06/08/2023","2.3898","2.4042","2.4263","2.3174","55.62K","-0.50%"
"06/07/2023","2.4018","2.3600","2.4137","2.3420","56.31K","1.44%"
"06/06/2023","2.3678","2.3745","2.3828","2.3279","37.28K","-0.41%"
"06/05/2023","2.3775","2.4100","2.4286","2.3648","43.93K","0.87%"
"06/02/2023","2.3569","2.3174","2.3797","2.3115","52.56K","1.82%"
"06/01/2023","2.3147","2.2400","2.3358","2.2352","53.59K","2.44%"
"05/31/2023","2.2596","2.2652","2.2879","2.2367","2.89K","-0.93%"
"05/30/2023","2.2808","2.3838","2.3874","2.2750","19.23K","-3.73%"
"05/29/2023","2.3692","2.3635","2.3635","2.3385","0.38K","0.00%"
"05/26/2023","2.3693","2.3413","2.3913","2.3312","20.73K","0.98%"
"05/25/2023","2.3462","2.4090","2.4131","2.3183","16.62K","-2.80%"
"05/24/2023","2.4137","2.3774","2.4200","2.3750","22.69K","2.20%"
"05/23/2023","2.3617","2.3703","2.4054","2.3567","21.53K","-0.20%"
"05/22/2023","2.3664","2.3669","2.3814","2.3317","20.45K","0.18%"
"05/19/2023","2.3622","2.4094","2.4481","2.3550","36.21K","-1.68%"
"05/18/2023","2.4026","2.4227","2.4251","2.3768","29.80K","-0.83%"
"05/17/2023","2.4226","2.3603","2.4311","2.3428","37.64K","2.48%"
"05/16/2023","2.3639","2.3802","2.3965","2.3436","39.51K","-0.59%"
"05/15/2023","2.3780","2.3050","2.3865","2.2812","48.22K","3.14%"
"05/12/2023","2.3055","2.3588","2.3617","2.3010","38.42K","-1.87%"
"05/11/2023","2.3495","2.3935","2.4233","2.3440","40.24K","-1.83%"
"05/10/2023","2.3934","2.3948","2.4080","2.3644","48.94K","0.13%"
"05/09/2023","2.3902","2.3639","2.3936","2.3220","34.71K","0.53%"
"05/08/2023","2.3777","2.3147","2.3845","2.3147","38.53K","2.72%"
"05/05/2023","2.3147","2.2409","2.3258","2.2307","40.37K","3.39%"
"05/04/2023","2.2387","2.2102","2.2695","2.1500","44.16K","0.29%"
"05/03/2023","2.2323","2.2950","2.2979","2.2046","54.23K","-2.49%"
"05/02/2023","2.2892","2.3818","2.3974","2.2714","58.37K","-3.91%"
"05/01/2023","2.3823","2.3722","2.3896","2.3268","41.47K","0.15%"
"04/28/2023","2.3787","2.3535","2.3935","2.3320","3.16K","1.04%"
"04/27/2023","2.3542","2.3715","2.3881","2.3351","13.98K","-0.79%"
"04/26/2023","2.3730","2.4510","2.4695","2.3696","13.43K","-3.19%"
"04/25/2023","2.4511","2.5246","2.5465","2.4482","22.92K","-3.16%"
"04/24/2023","2.5310","2.5042","2.5436","2.4618","27.14K","1.70%"
"04/21/2023","2.4886","2.4917","2.5220","2.4777","23.05K","-0.25%"
"04/20/2023","2.4949","2.5525","2.5525","2.4712","23.90K","-2.46%"
"04/19/2023","2.5577","2.5990","2.6019","2.5457","22.38K","-1.62%"
"04/18/2023","2.5999","2.6244","2.6290","2.5798","36.63K","-0.57%"
"04/17/2023","2.6147","2.6464","2.6512","2.5838","43.51K","-0.93%"
"04/14/2023","2.6392","2.6838","2.6851","2.6320","51.69K","-1.26%"
"04/13/2023","2.6728","2.7016","2.7141","2.6636","38.35K","-1.12%"
"04/12/2023","2.7031","2.6679","2.7234","2.6489","46.92K","1.31%"
"04/11/2023","2.6682","2.6825","2.7057","2.6275","53.73K","-0.49%"
"04/10/2023","2.6814","2.6658","2.7036","2.6396","48.25K","0.79%"
"04/06/2023","2.6605","2.7325","2.7348","2.6564","71.20K","-2.58%"
"04/05/2023","2.7310","2.6900","2.7399","2.6561","69.65K","2.41%"
"04/04/2023","2.6667","2.6697","2.7013","2.6092","55.35K","0.15%"
"04/03/2023","2.6626","2.7235","2.7642","2.6509","57.12K","-0.51%"
"03/31/2023","2.6763","2.6400","2.6830","2.6286","3.00K","2.00%"
"03/30/2023","2.6237","2.6498","2.6823","2.6210","14.29K","-1.29%"
"03/29/2023","2.6581","2.7581","2.7666","2.6416","21.74K","-4.03%"
"03/28/2023","2.7696","2.7647","2.8073","2.7407","25.71K","-0.03%"
"03/27/2023","2.7704","2.7150","2.7767","2.6819","34.89K","2.79%"
"03/24/2023","2.6952","2.6847","2.7250","2.6188","27.64K","0.39%"
"03/23/2023","2.6847","2.7150","2.7581","2.6724","35.00K","3.01%"
"03/22/2023","2.6063","2.5709","2.6374","2.5438","61.32K","1.30%"
"03/21/2023","2.5729","2.5571","2.5793","2.5112","48.04K","0.59%"
"03/20/2023","2.5578","2.5400","2.5718","2.4575","45.13K","0.42%"
"03/17/2023","2.5472","2.5300","2.6102","2.5038","52.18K","0.45%"
"03/16/2023","2.5358","2.5162","2.5467","2.4238","46.45K","1.17%"
"03/15/2023","2.5065","2.6350","2.6600","2.4469","50.92K","-7.66%"
"03/14/2023","2.7144","2.7704","2.7960","2.7017","45.56K","-1.71%"
"03/13/2023","2.7615","2.7792","2.8080","2.6456","60.54K","-0.41%"
"03/10/2023","2.7729","2.6664","2.7923","2.6294","56.65K","3.90%"
"03/09/2023","2.6689","2.7331","2.7800","2.6647","55.82K","-2.66%"
"03/08/2023","2.7419","2.7842","2.8058","2.7168","56.16K","-1.99%"
"03/07/2023","2.7975","2.8894","2.9065","2.7742","49.75K","-3.09%"
"03/06/2023","2.8866","2.9099","2.9100","2.8310","40.50K","-0.91%"
"03/03/2023","2.9131","2.8527","2.9198","2.8005","43.77K","1.64%"
"03/02/2023","2.8662","2.8718","2.9107","2.8382","56.68K","-0.26%"
"03/01/2023","2.8738","2.7982","2.8753","2.7920","44.21K","1.88%"
"02/28/2023","2.8209","2.8199","2.8613","2.7947","3.55K","0.04%"
"02/27/2023","2.8198","2.8006","2.8400","2.7779","18.22K","1.90%"
"02/24/2023","2.7671","2.7030","2.7795","2.6662","52.30K","2.84%"
"02/23/2023","2.6908","2.6875","2.7288","2.6517","65.05K","-0.41%"
"02/22/2023","2.7018","2.7728","2.7882","2.6869","48.48K","-3.23%"
"02/21/2023","2.7919","2.7306","2.8200","2.6935","34.04K","1.40%"
"02/20/2023","2.7534","2.7367","2.7817","2.7182","","0.61%"
"02/19/2023","2.7368","2.7396","2.7399","2.7305","","0.91%"
"02/17/2023","2.7121","2.7950","2.7965","2.6577","34.78K","-3.51%"
"02/16/2023","2.8108","2.8444","2.8874","2.7816","24.41K","-1.18%"
"02/15/2023","2.8444","2.9179","2.9300","2.8020","33.75K","-3.25%"
"02/14/2023","2.9401","2.8862","2.9496","2.8524","40.02K","1.18%"
"02/13/2023","2.9057","2.8700","2.9223","2.8188","38.25K","1.43%"
"02/10/2023","2.8646","2.8175","2.9129","2.8027","41.34K","1.75%"
"02/09/2023","2.8154","2.9009","2.9300","2.7905","42.55K","-2.69%"
"02/08/2023","2.8933","2.9080","2.9774","2.8629","50.42K","-0.38%"
"02/07/2023","2.9044","2.7690","2.9106","2.7607","57.89K","4.90%"
"02/06/2023","2.7687","2.7844","2.8142","2.6653","56.84K","-0.24%"
"02/03/2023","2.7753","2.9061","2.9311","2.7670","56.91K","-4.19%"
"02/02/2023","2.8967","2.9647","2.9775","2.8911","53.72K","-1.84%"
"02/01/2023","2.9511","3.1421","3.1502","2.9265","63.18K","-7.27%"
"01/31/2023","3.1823","3.1135","3.2080","3.0570","1.99K","2.30%"
"01/30/2023","3.1108","3.2816","3.2920","3.1000","19.72K","-4.74%"
"01/27/2023","3.2655","3.3974","3.4361","3.2500","26.39K","-3.86%"
"01/26/2023","3.3965","3.3597","3.4269","3.3146","23.57K","1.05%"
"01/25/2023","3.3613","3.4598","3.5156","3.3250","30.17K","-1.92%"
"01/24/2023","3.4272","3.5406","3.5800","3.4134","32.10K","-3.48%"
"01/23/2023","3.5509","3.4731","3.5727","3.4615","32.34K","2.43%"
"01/20/2023","3.4668","3.3856","3.4828","3.3561","44.46K","2.69%"
"01/19/2023","3.3759","3.2539","3.3878","3.2115","45.01K","3.46%"
"01/18/2023","3.2630","3.2765","3.3375","3.2300","36.24K","0.37%"
"01/17/2023","3.2510","3.2676","3.3025","3.2165","53.00K","-0.19%"
"01/16/2023","3.2573","3.2628","3.2788","3.2434","","-0.17%"
"01/15/2023","3.2630","3.2763","3.2769","3.2630","","0.22%"
"01/13/2023","3.2559","3.2241","3.2882","3.2037","44.31K","1.15%"
"01/12/2023","3.2190","3.1926","3.2673","3.1672","51.91K","0.03%"
"01/11/2023","3.2179","3.1188","3.2488","3.0944","70.87K","2.62%"
"01/10/2023","3.1357","3.0389","3.1559","3.0099","60.64K","3.28%"
"01/09/2023","3.0360","3.0054","3.1069","2.9949","49.94K","1.05%"
"01/06/2023","3.0045","2.9789","3.0536","2.9520","41.60K","1.08%"
"01/05/2023","2.9723","3.0016","3.0669","2.9200","55.07K","0.01%"
"01/04/2023","2.9719","3.0682","3.0912","2.9215","51.61K","-3.71%"
"01/03/2023","3.0865","3.2965","3.3322","3.0755","58.57K","-6.79%"
"01/02/2023","3.3112","3.3009","3.3184","3.2971","","-1.52%"
"12/30/2022","3.3622","3.3269","3.3750","3.2619","2.42K","1.49%"
"12/29/2022","3.3130","3.3568","3.3568","3.2433","15.08K","-1.92%"
"12/28/2022","3.3778","3.3890","3.3937","3.2270","17.55K","0.72%"
"12/27/2022","3.3537","3.2854","3.4051","3.2561","25.34K","1.33%"
"12/26/2022","3.3096","3.2590","3.3096","3.2548","","2.95%"
"12/23/2022","3.2148","3.1140","3.2529","3.0805","44.26K","3.86%"
"12/22/2022","3.0954","3.1511","3.1830","3.0816","38.59K","-0.43%"
"12/21/2022","3.1088","3.0334","3.1526","3.0211","39.15K","2.63%"
"12/20/2022","3.0291","3.0648","3.0648","2.9682","35.43K","0.37%"
"12/19/2022","3.0179","3.0750","3.1267","3.0152","37.40K","-1.84%"
"12/16/2022","3.0746","3.2140","3.2242","3.0683","43.88K","-4.36%"
"12/15/2022","3.2146","3.2182","3.2580","3.1786","45.57K","-0.47%"
"12/14/2022","3.2298","3.0550","3.2367","3.0458","47.73K","5.57%"
"12/13/2022","3.0594","2.9338","3.0816","2.9220","38.28K","4.07%"
"12/12/2022","2.9397","2.8008","2.9683","2.7652","45.82K","5.82%"
"12/09/2022","2.7780","2.8388","2.8613","2.7517","38.36K","-2.36%"
"12/08/2022","2.8450","2.7667","2.8667","2.7650","48.44K","2.84%"
"12/07/2022","2.7665","2.8941","2.9111","2.7555","49.41K","-4.17%"
"12/06/2022","2.8869","2.9702","2.9985","2.8544","36.42K","-2.80%"
"12/05/2022","2.9702","3.1414","3.1995","2.9625","45.65K","-5.09%"
"12/02/2022","3.1294","3.2122","3.2595","3.1100","33.28K","-4.08%"
"12/01/2022","3.2624","3.3539","3.4103","3.2476","52.14K","-2.99%"
"11/30/2022","3.3629","3.3150","3.4010","3.3037","1.78K","2.03%"
"11/29/2022","3.2959","3.2003","3.3293","3.1732","19.78K","2.50%"
"11/28/2022","3.2154","3.2581","3.2720","3.1757","20.63K","-0.73%"
"11/25/2022","3.2391","3.3510","3.4384","3.2334","12.03K","-4.10%"
"11/24/2022","3.3777","3.3483","3.3964","3.3334","","0.55%"
"11/23/2022","3.3593","3.4823","3.5097","3.3460","25.01K","-3.23%"
"11/22/2022","3.4713","3.4955","3.5335","3.4561","21.90K","-0.74%"
"11/21/2022","3.4973","3.5176","3.5181","3.3681","20.48K","-0.59%"
"11/18/2022","3.5181","3.5199","3.5500","3.4101","24.94K","-0.19%"
"11/17/2022","3.5248","3.6259","3.6292","3.4768","28.75K","-2.46%"
"11/16/2022","3.6136","3.6267","3.6721","3.5745","26.15K","-0.76%"
"11/15/2022","3.6413","3.5640","3.7173","3.5374","36.80K","2.75%"
"11/14/2022","3.5440","3.5846","3.7037","3.5231","40.16K","-0.32%"
"11/11/2022","3.5553","3.5729","3.6948","3.5078","49.24K","-0.40%"
"11/10/2022","3.5694","3.6505","3.6900","3.5598","49.19K","-2.38%"
"11/09/2022","3.6563","3.7797","3.7886","3.6371","45.82K","-3.03%"
"11/08/2022","3.7707","3.7769","3.9019","3.7395","47.76K","-0.28%"
"11/07/2022","3.7811","3.9001","3.9001","3.7702","46.02K","-3.42%"
"11/04/2022","3.9148","3.8633","3.9565","3.8223","47.58K","1.28%"
"11/03/2022","3.8653","3.6898","3.8944","3.6264","54.43K","5.11%"
"11/02/2022","3.6774","3.6359","3.6945","3.5526","43.19K","1.55%"
"11/01/2022","3.6211","3.6817","3.7728","3.6128","50.02K","-13.60%"
"10/31/2022","4.1909","4.5400","4.6200","4.0861","1.52K","-7.89%"
"10/28/2022","4.5498","4.3600","4.6841","4.3300","12.40K","4.98%"
"10/27/2022","4.3339","4.1746","4.3561","4.0875","17.17K","5.19%"
"10/26/2022","4.1201","3.9532","4.2777","3.9315","25.01K","15.01%"
"10/25/2022","3.5823","3.6056","3.6161","3.5195","42.57K","0.42%"
"10/24/2022","3.5672","3.5440","3.6452","3.5222","44.55K","0.39%"
"10/21/2022","3.5532","3.4995","3.5820","3.4435","49.31K","1.99%"
"10/20/2022","3.4838","3.5307","3.6305","3.4576","50.81K","-2.16%"
"10/19/2022","3.5606","3.6346","3.6524","3.5082","49.72K","-1.89%"
"10/18/2022","3.6291","3.7264","3.7358","3.6005","46.32K","-1.58%"
"10/17/2022","3.6873","3.6134","3.7074","3.6031","41.23K","2.35%"
"10/14/2022","3.6026","3.6854","3.7119","3.5735","41.37K","-12.02%"
"10/13/2022","4.0948","3.9332","4.1149","3.8624","51.42K","4.12%"
"10/12/2022","3.9328","3.9032","4.0707","3.8601","63.63K","0.05%"
"10/11/2022","3.9308","3.8742","3.9433","3.6941","56.58K","0.41%"
"10/10/2022","3.9147","4.0598","4.0859","3.8595","53.63K","-2.59%"
"10/07/2022","4.0187","3.8787","4.0506","3.8399","48.89K","3.98%"
"10/06/2022","3.8649","3.6951","3.8883","3.6044","63.54K","4.83%"
"10/05/2022","3.6869","3.5306","3.7174","3.4860","66.37K","4.27%"
"10/04/2022","3.5358","3.3691","3.5455","3.3547","57.72K","4.95%"
"10/03/2022","3.3691","3.2650","3.3795","3.2649","55.22K","0.00%"
"09/30/2022","3.3690","3.4047","3.4047","3.3299","2.20K","-1.34%"
"09/29/2022","3.4146","3.4514","3.4954","3.3831","12.48K","-1.01%"
"09/28/2022","3.4494","3.2545","3.4657","3.2050","22.64K","5.81%"
"09/27/2022","3.2599","3.1389","3.2855","3.1240","20.16K","4.18%"
"09/26/2022","3.1291","3.2514","3.2663","3.1085","23.69K","-3.34%"
"09/23/2022","3.2371","3.4112","3.4114","3.2059","25.30K","-5.11%"
"09/22/2022","3.4115","3.3319","3.4758","3.3057","31.59K","2.33%"
"09/21/2022","3.3338","3.3762","3.4990","3.2630","33.86K","-1.14%"
"09/20/2022","3.3722","3.3285","3.3877","3.2896","35.77K","1.85%"
"09/19/2022","3.3108","3.1878","3.3240","3.1304","42.24K","4.36%"
"09/16/2022","3.1725","3.2096","3.2699","3.1573","37.21K","-1.02%"
"09/15/2022","3.2052","3.3790","3.3968","3.1450","62.83K","-5.14%"
"09/14/2022","3.3789","3.5529","3.5558","3.3256","63.77K","-4.59%"
"09/13/2022","3.5413","3.6097","3.6596","3.4850","44.05K","-1.72%"
"09/12/2022","3.6031","3.5743","3.7050","3.5589","40.97K","0.68%"
"09/09/2022","3.5787","3.5366","3.6108","3.5201","40.46K","1.09%"
"09/08/2022","3.5401","3.5615","3.6057","3.4826","43.43K","-1.28%"
"09/07/2022","3.5860","3.5738","3.6234","3.4959","40.90K","0.34%"
"09/06/2022","3.5738","3.5825","3.7771","3.5375","50.46K","-3.54%"
"09/05/2022","3.7050","3.7077","3.7754","3.6664","","-0.07%"
"09/04/2022","3.7077","3.6436","3.7083","3.6431","","3.62%"
"09/02/2022","3.5780","3.5575","3.6827","3.5172","53.55K","0.47%"
"09/01/2022","3.5612","3.6511","3.6530","3.4433","56.11K","-4.15%"
"08/31/2022","3.7154","3.8312","3.8313","3.6946","2.13K","-2.66%"
"08/30/2022","3.8171","3.9290","3.9531","3.7220","13.44K","-2.37%"
"08/29/2022","3.9099","3.9975","4.0232","3.8774","12.31K","-2.44%"
"08/26/2022","4.0076","3.9596","4.0403","3.9491","17.89K","1.48%"
"08/25/2022","3.9491","4.0354","4.1154","3.9364","21.59K","-1.60%"
"08/24/2022","4.0132","3.8392","4.0381","3.8101","27.38K","4.46%"
"08/23/2022","3.8419","3.7720","3.8680","3.7520","20.04K","1.74%"
"08/22/2022","3.7762","3.6960","3.7835","3.6489","22.84K","2.05%"
"08/19/2022","3.7005","3.6551","3.7391","3.5662","26.96K","1.39%"
"08/18/2022","3.6497","3.6085","3.6874","3.5817","33.67K","0.89%"
"08/17/2022","3.6174","3.4802","3.6213","3.4528","39.64K","3.94%"
