"Date","Price","Open","High","Low","Vol.","Change %"
"04/23/1998","256.00","253.00","257.00","253.00","24.42K","0.89%"
"04/22/1998","253.75","258.75","258.75","253.00","36.15K","-1.93%"
"04/21/1998","258.75","255.75","260.00","255.25","27.24K","0.98%"
"04/20/1998","256.25","258.25","258.75","254.00","20.01K","-0.68%"
"04/17/1998","258.00","258.00","260.50","256.50","27.87K","0.00%"
"04/16/1998","258.00","259.00","259.00","253.25","34.26K","-0.48%"
"04/15/1998","259.25","254.25","261.25","254.25","35.67K","1.97%"
"04/14/1998","254.25","253.50","255.25","253.25","17.23K","0.30%"
"04/13/1998","253.50","258.25","259.50","251.25","28.50K","-1.84%"
"04/09/1998","258.25","256.50","258.50","255.00","19.71K","0.88%"
"04/08/1998","256.00","255.00","257.00","253.50","10.92K","0.29%"
"04/07/1998","255.25","256.00","257.75","255.00","14.86K","-0.29%"
"04/06/1998","256.00","261.25","261.25","254.50","16.69K","-1.82%"
"04/03/1998","260.75","263.00","264.00","259.75","10.09K","-1.04%"
"04/02/1998","263.50","261.75","264.50","261.00","16.77K","0.76%"
"04/01/1998","261.50","265.75","266.00","260.50","19.28K","-1.60%"
"03/31/1998","265.75","272.50","273.00","265.25","29.09K","-2.74%"
"03/30/1998","273.25","269.00","273.75","269.00","10.81K","1.58%"
"03/27/1998","269.00","268.25","269.50","268.00","7.40K","0.28%"
"03/26/1998","268.25","271.00","272.00","268.00","13.12K","-1.11%"
"03/25/1998","271.25","271.75","273.00","271.00","7.39K","-0.18%"
"03/24/1998","271.75","273.00","273.25","270.50","5.90K","-0.46%"
"03/23/1998","273.00","270.00","273.25","270.00","7.68K","3.41%"
"03/20/1998","264.00","269.25","269.25","263.50","49.19K","-1.95%"
"03/19/1998","269.25","272.00","272.25","269.00","29.76K","-1.10%"
"03/18/1998","272.25","272.25","274.50","272.00","27.56K","0.00%"
"03/17/1998","272.25","272.00","275.00","272.00","27.52K","0.18%"
"03/16/1998","271.75","275.00","275.50","271.50","43.28K","-1.09%"
"03/13/1998","274.75","281.00","281.00","274.50","43.01K","-2.48%"
"03/12/1998","281.75","281.50","282.25","279.25","36.20K","-0.09%"
"03/11/1998","282.00","280.75","282.50","280.25","42.36K","0.36%"
"03/10/1998","281.00","278.50","281.25","278.25","38.69K","0.81%"
"03/09/1998","278.75","277.00","279.75","277.00","33.68K","0.72%"
"03/06/1998","276.75","275.00","277.25","274.00","30.85K","0.54%"
"03/05/1998","275.25","275.00","277.25","274.75","29.21K","0.00%"
"03/04/1998","275.25","273.75","277.00","273.75","34.12K","0.55%"
"03/03/1998","273.75","274.25","275.75","273.00","30.58K","-0.36%"
"03/02/1998","274.75","270.25","276.00","270.25","38.38K","1.67%"
"02/27/1998","270.25","270.75","272.25","270.00","27.85K","-0.28%"
"02/26/1998","271.00","272.00","273.00","270.75","34.67K","-0.55%"
"02/25/1998","272.50","271.00","272.75","270.25","30.97K","0.55%"
"02/24/1998","271.00","273.75","274.00","270.75","36.06K","-1.00%"
"02/23/1998","273.75","274.00","275.50","273.25","22.00K","-0.27%"
"02/20/1998","274.50","277.00","278.00","274.25","14.55K","-0.90%"
"02/19/1998","277.00","276.25","278.00","275.00","14.28K","0.18%"
"02/18/1998","276.50","276.50","277.25","275.00","8.47K","-0.09%"
"02/17/1998","276.75","278.75","279.00","274.75","14.69K","-0.81%"
"02/13/1998","279.00","279.50","279.75","278.25","8.39K","-0.18%"
"02/12/1998","279.50","277.25","279.75","275.75","14.98K","0.81%"
"02/11/1998","277.25","282.25","282.75","277.00","17.11K","-1.86%"
"02/10/1998","282.50","281.00","282.75","280.25","12.01K","0.44%"
"02/09/1998","281.25","278.25","281.50","278.00","8.60K","0.99%"
"02/06/1998","278.50","279.50","280.50","278.00","11.38K","-0.45%"
"02/05/1998","279.75","280.50","283.00","279.25","10.30K","-0.36%"
"02/04/1998","280.75","282.00","283.25","280.50","11.22K","-0.62%"
"02/03/1998","282.50","282.25","285.00","282.00","8.04K","0.00%"
"02/02/1998","282.50","279.75","283.25","279.00","6.20K","0.80%"
"01/30/1998","280.25","282.25","282.50","280.00","7.84K","-0.88%"
"01/29/1998","282.75","284.50","285.00","282.25","7.49K","-0.62%"
"01/28/1998","284.50","283.25","286.00","283.00","7.47K","0.35%"
"01/27/1998","283.50","285.00","290.00","283.00","18.11K","-0.61%"
