"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/1994","386.75","390.50","392.25","386.25","","-1.02%"
"11/07/1994","390.75","388.50","391.50","385.50","","0.32%"
"11/04/1994","389.50","387.50","391.50","387.00","","0.45%"
"11/03/1994","387.75","391.00","393.00","387.00","","-1.15%"
"11/02/1994","392.25","387.00","393.00","386.50","","1.49%"
"11/01/1994","386.50","384.50","387.50","383.50","","0.52%"
"10/31/1994","384.50","390.00","391.50","384.00","","-1.79%"
"10/28/1994","391.50","392.00","394.50","389.00","","-0.70%"
"10/27/1994","394.25","399.50","401.00","393.50","","-1.68%"
"10/26/1994","401.00","398.50","404.50","397.25","","0.25%"
"10/25/1994","400.00","404.00","405.50","398.00","","-0.99%"
"10/24/1994","404.00","395.50","406.00","392.25","","1.70%"
"10/21/1994","397.25","399.00","399.75","396.00","","-0.56%"
"10/20/1994","399.50","398.50","402.00","395.00","","0.50%"
"10/19/1994","397.50","393.50","398.50","391.00","","0.70%"
"10/18/1994","394.75","402.00","402.00","392.00","","-2.29%"
"10/17/1994","404.00","409.50","411.25","403.50","","-1.10%"
"10/14/1994","408.50","402.00","409.00","398.50","","1.24%"
"10/13/1994","403.50","405.50","406.00","400.75","","-1.10%"
"10/12/1994","408.00","415.50","418.75","407.00","","-1.98%"
"10/11/1994","416.25","413.50","418.00","412.75","","0.79%"
"10/10/1994","413.00","414.50","414.50","409.25","","0.18%"
"10/07/1994","412.25","409.00","413.25","409.00","","1.17%"
"10/06/1994","407.50","406.00","407.75","404.00","","0.00%"
"10/05/1994","407.50","408.00","413.75","406.00","","-0.31%"
"10/04/1994","408.75","407.50","409.50","404.00","","0.06%"
"10/03/1994","408.50","402.50","410.75","402.00","","6.24%"
"10/01/1994","384.50","402.50","418.75","384.00","262.84K","-4.71%"
"09/30/1994","403.50","395.00","405.00","395.00","","3.86%"
"09/29/1994","388.50","387.50","389.50","385.00","","-0.06%"
"09/28/1994","388.75","390.50","390.50","385.50","","-0.64%"
"09/27/1994","391.25","396.25","396.25","390.25","","-1.39%"
